LIFE_LADDER,LOG_GDP,SOC_SUPPORT,LIFEEXPECT_BIRTH,FREEDOM,GENEROSITY,PERC_CORRUPT,POS_AFFECT,NEG_AFFECT,CONFIDENCE_NATGOVT,DEM_QUALITY,DEL_QUALITY,GINI_INDEX,GINI_HHINC
5.972364426,8.648262978,0.968225241,64.19999695,0.979937136,0.370652735,0.470916927,0.839980543,0.103493795,0.973944485,-1.164533854,-1.17184186,0.348,0.356072664
5.892539024,8.705982208,0.945102155,64.5,0.983803034,0.202860773,,0.841676295,0.146897659,0.978045106,-1.079696417,-1.117844224,0.348,0.564408362
6.421447754,8.740833282,0.942131102,64.80000305,0.985177755,0.116510667,0.464641601,0.838989079,0.202737495,0.964690447,-1.037155151,-1.02081418,0.348,0.445986152
6.205460072,8.773365021,0.920821011,65.09999847,0.969897985,0.311694622,0.520360112,0.825421572,0.208660305,0.969356358,,,0.348,0.384973526
6.136096478,9.725855827,0.903955817,65.86000061,0.569961905,-0.222915202,0.826534986,0.810578346,0.243603572,0.202779502,-0.967883587,-1.589446783,0.497166667,0.413278311
5.568800449,9.655211449,0.911086857,65.90000153,0.512159348,-0.175435483,0.813096821,0.867408633,0.222635239,0.212657243,-1.034105539,-1.632130027,0.497166667,0.383746594
4.041114807,9.534058571,0.901949286,66.09999847,0.457601577,-0.203747958,0.890124679,0.688201249,0.391754121,0.164021522,-1.080576777,-1.719712257,0.497166667,0.397182971
5.070750713,9.439295769,0.895879328,66.30000305,0.635505021,-0.20603478,0.843969226,0.725642741,0.362984866,0.241123602,-1.195529699,-1.744198561,0.497166667,0.563206851
5.005663395,9.270280838,0.886882067,66.5,0.610855222,-0.176155597,0.827560008,0.759221494,0.373657614,0.260699689,,,0.497166667,
5.084923267,8.568803787,0.792168498,67.13999939,,0.002079234,,0.701385736,0.240606785,,-0.698531151,-0.363538295,0.36275,0.489909858
5.076315403,8.62242794,0.848676682,67.30000305,,0.08742252,,0.64223671,0.232416138,,-0.644411206,-0.295184344,0.36275,0.430613399
5.062267303,8.67208004,0.876323581,67.5,0.894351125,-0.088031329,0.799240172,0.536225736,0.222550198,,-0.570665777,-0.204604492,0.36275,0.436877966
5.175278664,8.727759361,,67.69999695,,,,,,,-0.548212826,-0.227276966,0.36275,0.466430068
5.295547009,8.783415794,0.83194524,67.90000153,0.909259796,-0.039123703,0.808422983,0.692222416,0.191061363,,,,0.36275,0.415666252
3.967957973,8.233982086,0.638252258,54.29999924,0.66390872,-0.173103333,0.885429204,0.610584974,0.275673747,0.344929039,-1.983291149,-1.264090896,0.357,0.44744733
2.982673883,7.744412422,0.668683469,54.29999924,0.609980762,-0.13721621,0.829097569,0.507435262,0.321357071,0.263296992,-2.101796627,-1.374387264,0.357,0.445242643
3.825630903,7.299221039,0.775407016,55.09999847,0.532964051,-0.1256679,,0.469345391,0.227924526,0.267581195,-2.243388653,-1.654798388,0.357,0.411020756
3.253560066,,0.789555013,55.90000153,0.595190763,,,0.455181897,0.295063585,0.247786984,-2.326561928,-1.678789258,0.357,0.374521881
3.057513952,,0.789421916,56.70000076,0.55272609,,0.792586863,0.461113781,0.31486994,0.308151186,,,0.357,0.448596567
4.345837116,8.197677612,0.706222713,53.06000137,0.811824918,-0.021717342,0.80884099,0.692035198,0.327383965,0.606338799,0.023305662,-0.395448506,0.5274,0.621956468
4.843164444,8.196216583,0.691483498,53.79999924,0.758653641,-0.04982822,0.871019542,0.690033793,0.381731302,0.631103098,0.040718086,-0.391481876,0.5274,0.671201229
4.347543716,8.203071594,0.76704663,54.29999924,0.811574519,0.111332305,0.770643592,0.730679512,0.372240722,0.696891546,-0.083534092,-0.460275024,0.5274,0.68139255
3.932777405,8.213178635,0.74375391,54.79999924,0.823168576,0.128904432,0.739540637,0.684623301,0.387188882,0.717004061,-0.114061393,-0.48838523,0.5274,0.612799227
4.041488171,8.223958015,0.717720389,55.29999924,0.79062593,0.03664434,0.810731292,0.702697575,0.350962847,0.606715262,,,0.5274,0.619443059
4.184450626,7.562753201,0.765838981,52.38000107,0.642033815,-0.048634466,0.820217133,0.725213528,0.239110738,0.56620872,-0.985266924,-1.484067082,0.432,0.601080358
3.70319128,7.556051731,0.735800326,53.79999924,0.667193294,-0.097354479,0.810457349,0.715078771,0.178861097,0.590012372,-0.893077552,-1.357513547,0.432,0.6551373
3.7354002,7.538829327,0.768425405,54.40000153,0.732971489,-0.068104587,0.72361201,0.737635911,0.208554924,0.699344039,-0.900649309,-1.374650478,0.432,0.596690178
3.63830018,7.549490929,0.754147053,55,0.752826095,-0.069669798,0.751208007,0.806428373,0.224051341,0.682646692,-0.988153279,-1.350866795,0.432,0.581483781
3.616479874,7.553394794,0.775388479,55.59999847,0.762674868,-0.038383581,0.844208658,0.710118651,0.211725846,0.550507784,,,0.432,0.541771829
